route_progress_m,cross_track_m,estimated_x_m,estimated_y_m
19.07400530592459,0.0018783066867609402,19.07400530592459,0.0
19.185128408006193,0.0018935207519642024,19.185128408006193,0.0
19.295916845949858,0.0019086883527812697,19.295916845949858,0.0
19.406637468122383,0.001923846541333995,19.406637468122383,0.0
19.518184004035422,0.001939119224968377,19.518184004035422,0.0
19.629117330390716,0.0019543067719453894,19.629117330390716,0.0
19.740154277233906,0.0019695086595882686,19.740154277233906,0.0
19.85187127294717,0.0019848047417768857,19.85187127294717,0.0
19.96177648097099,0.0019998495732947577,19.96177648097099,0.0
20.07326738077781,0.002015114866482903,20.07326738077781,0.0
20.18432725113381,0.00203032045063498,20.18432725113381,0.0
20.295435544205027,0.002045532268446831,20.295435544205027,0.0
20.40646394417607,0.0020607326114276256,20.40646394417607,0.0
20.517498439911968,0.0020759335151884395,20.517498439911968,0.0
20.62851428684593,0.002091131598305439,20.62851428684593,0.0
20.739617592310392,0.002106341587873329,20.739617592310392,0.0
20.85079931291122,0.0021215622615254532,20.85079931291122,0.0
20.961640146252,0.002136735579570862,20.961640146252,0.0
21.072705373910196,0.002151939868829951,21.072705373910196,0.0
21.183985840291772,0.0021671737932204933,21.183985840291772,0.0
21.294938733419208,0.0021823622999277196,21.294938733419208,0.0
21.405838671237333,0.0021975434039803246,21.405838671237333,0.0
21.517049997086595,0.002212767568246508,21.517049997086595,0.0
21.627940959022563,0.00222794738609363,21.627940959022563,0.0
21.739067824797374,0.0022431597551765526,21.739067824797374,0.0
21.85005731864314,0.0022583530589161595,21.85005731864314,0.0
21.961063111251818,0.0022735485995127058,21.961063111251818,0.0
22.07209105488163,0.00228874720096241,22.07209105488163,0.0
22.183317003915825,0.0023039731625722616,22.183317003915825,0.0
22.293992040448373,0.002319122902117592,22.293992040448373,0.0
22.405023875702852,0.002334322790819148,22.405023875702852,0.0
22.516221392831444,0.002349545768181843,22.516221392831444,0.0
22.627078860637944,0.0023647210766584493,22.627078860637944,0.0
22.738185235516973,0.002379930395343914,22.738185235516973,0.0
22.849160254692684,0.002395121220797779,22.849160254692684,0.0
22.96018670121464,0.0024103189362017986,22.96018670121464,0.0
23.071227901485408,0.0024255184930689856,23.071227901485408,0.0
23.18231943019116,0.0024407248725613847,23.18231943019116,0.0
23.293463363141395,0.0024559383582639168,23.293463363141395,0.0
23.40452148407273,0.002471139856356353,23.40452148407273,0.0
23.515579735287094,0.002486341264300246,23.515579735287094,0.0
23.6266988578437,0.0025015509948502464,23.6266988578437,0.0
23.73752340382239,0.002516719933166902,23.73752340382239,0.0
23.848630358757898,0.0025319278862995847,23.848630358757898,0.0
23.95968461676491,0.002547128491161484,23.95968461676491,0.0
24.070627340499296,0.0025623136634078973,24.070627340499296,0.0
24.18168266907415,0.0025775143967001284,24.18168266907415,0.0
24.292721400133974,0.00259271282381141,24.292721400133974,0.0
24.403737965199475,0.0026079081814812752,24.403737965199475,0.0
24.514831587613152,0.0026231142028936305,24.514831587613152,0.0
24.62589268511384,0.0026383157149156714,24.62589268511384,0.0
24.7368372273362,0.002653502966073105,24.7368372273362,0.0
24.84798848397121,0.0026687178918478574,24.84798848397121,0.0
24.95903984720413,0.002683918430221208,24.95903984720413,0.0
25.069996011550664,0.002699105401452957,25.069996011550664,0.0
25.181204663664005,0.0027143269829589317,25.181204663664005,0.0
