mode,iter,wall_ms,ipopt_ms,solver_status,timing_source
cold,72,32.8255,25.5746,Solve_Succeeded,wall_perf_counter
cold,73,32.6283,25.4823,Solve_Succeeded,wall_perf_counter
cold,74,32.2816,25.1909,Solve_Succeeded,wall_perf_counter
cold,75,32.3452,25.3487,Solve_Succeeded,wall_perf_counter
cold,76,32.1996,25.1863,Solve_Succeeded,wall_perf_counter
cold,77,32.8986,25.8038,Solve_Succeeded,wall_perf_counter
cold,78,33.6366,26.3830,Solve_Succeeded,wall_perf_counter
cold,79,32.5370,25.3563,Solve_Succeeded,wall_perf_counter
cold,80,32.2122,25.1873,Solve_Succeeded,wall_perf_counter
cold,81,32.3880,25.3928,Solve_Succeeded,wall_perf_counter
cold,82,32.4325,25.4691,Solve_Succeeded,wall_perf_counter
cold,83,32.3258,25.3817,Solve_Succeeded,wall_perf_counter
cold,84,32.2260,25.2881,Solve_Succeeded,wall_perf_counter
cold,85,32.2144,25.2671,Solve_Succeeded,wall_perf_counter
cold,86,32.1727,25.2239,Solve_Succeeded,wall_perf_counter
cold,87,32.3939,25.3793,Solve_Succeeded,wall_perf_counter
cold,88,32.3710,25.4185,Solve_Succeeded,wall_perf_counter
cold,89,32.4817,25.4957,Solve_Succeeded,wall_perf_counter
cold,90,32.1326,25.1739,Solve_Succeeded,wall_perf_counter
cold,91,32.5706,25.5491,Solve_Succeeded,wall_perf_counter
cold,92,32.2455,25.3022,Solve_Succeeded,wall_perf_counter
cold,93,33.0617,25.8456,Solve_Succeeded,wall_perf_counter
cold,94,32.8756,25.9151,Solve_Succeeded,wall_perf_counter
cold,95,32.2662,25.2910,Solve_Succeeded,wall_perf_counter
cold,96,32.1794,25.2019,Solve_Succeeded,wall_perf_counter
cold,97,32.2371,25.1501,Solve_Succeeded,wall_perf_counter
cold,98,31.9907,24.9997,Solve_Succeeded,wall_perf_counter
cold,99,32.3759,25.3364,Solve_Succeeded,wall_perf_counter
cold,100,32.5214,25.5042,Solve_Succeeded,wall_perf_counter
cold,101,33.6262,26.2829,Solve_Succeeded,wall_perf_counter
cold,102,32.4955,25.4666,Solve_Succeeded,wall_perf_counter
cold,103,32.5899,25.5060,Solve_Succeeded,wall_perf_counter
cold,104,32.5885,25.5484,Solve_Succeeded,wall_perf_counter
cold,105,32.5874,25.4058,Solve_Succeeded,wall_perf_counter
cold,106,32.3432,25.3014,Solve_Succeeded,wall_perf_counter
cold,107,32.6193,25.5318,Solve_Succeeded,wall_perf_counter
cold,108,32.8246,25.8387,Solve_Succeeded,wall_perf_counter
cold,109,32.4124,25.4103,Solve_Succeeded,wall_perf_counter
cold,110,32.4452,25.4645,Solve_Succeeded,wall_perf_counter
cold,111,32.2566,25.3300,Solve_Succeeded,wall_perf_counter
cold,112,32.4362,25.5576,Solve_Succeeded,wall_perf_counter
cold,113,33.2561,25.9936,Solve_Succeeded,wall_perf_counter
cold,114,32.6487,25.4272,Solve_Succeeded,wall_perf_counter
cold,115,32.7515,25.4347,Solve_Succeeded,wall_perf_counter
cold,116,32.6036,25.5219,Solve_Succeeded,wall_perf_counter
cold,117,32.3832,25.3304,Solve_Succeeded,wall_perf_counter
